date_key,full_date,day,month,month_name,quarter,year,week_number,day_of_week,is_weekend_uae,is_peak_season,is_ramadan,fiscal_year,fiscal_quarter,currency
20241119,2024-11-19,19,11,November,Q4,2024,47,Tuesday,False,False,False,FY2024,Q4,AED
20241120,2024-11-20,20,11,November,Q4,2024,47,Wednesday,False,False,False,FY2024,Q4,AED
20241121,2024-11-21,21,11,November,Q4,2024,47,Thursday,False,False,False,FY2024,Q4,AED
20241122,2024-11-22,22,11,November,Q4,2024,47,Friday,True,False,False,FY2024,Q4,AED
20241123,2024-11-23,23,11,November,Q4,2024,47,Saturday,True,False,False,FY2024,Q4,AED
20241124,2024-11-24,24,11,November,Q4,2024,47,Sunday,False,False,False,FY2024,Q4,AED
20241125,2024-11-25,25,11,November,Q4,2024,48,Monday,False,False,False,FY2024,Q4,AED
20241126,2024-11-26,26,11,November,Q4,2024,48,Tuesday,False,False,False,FY2024,Q4,AED
20241127,2024-11-27,27,11,November,Q4,2024,48,Wednesday,False,False,False,FY2024,Q4,AED
20241128,2024-11-28,28,11,November,Q4,2024,48,Thursday,False,False,False,FY2024,Q4,AED
20241129,2024-11-29,29,11,November,Q4,2024,48,Friday,True,False,False,FY2024,Q4,AED
20241130,2024-11-30,30,11,November,Q4,2024,48,Saturday,True,False,False,FY2024,Q4,AED
20241201,2024-12-01,1,12,December,Q4,2024,48,Sunday,False,False,False,FY2024,Q4,AED
20241202,2024-12-02,2,12,December,Q4,2024,49,Monday,False,True,False,FY2024,Q4,AED
20241203,2024-12-03,3,12,December,Q4,2024,49,Tuesday,False,False,False,FY2024,Q4,AED
20241204,2024-12-04,4,12,December,Q4,2024,49,Wednesday,False,False,False,FY2024,Q4,AED
20241205,2024-12-05,5,12,December,Q4,2024,49,Thursday,False,False,False,FY2024,Q4,AED
20241206,2024-12-06,6,12,December,Q4,2024,49,Friday,True,False,False,FY2024,Q4,AED
20241207,2024-12-07,7,12,December,Q4,2024,49,Saturday,True,False,False,FY2024,Q4,AED
20241208,2024-12-08,8,12,December,Q4,2024,49,Sunday,False,False,False,FY2024,Q4,AED
20241209,2024-12-09,9,12,December,Q4,2024,50,Monday,False,False,False,FY2024,Q4,AED
20241210,2024-12-10,10,12,December,Q4,2024,50,Tuesday,False,False,False,FY2024,Q4,AED
20241211,2024-12-11,11,12,December,Q4,2024,50,Wednesday,False,False,False,FY2024,Q4,AED
20241212,2024-12-12,12,12,December,Q4,2024,50,Thursday,False,True,False,FY2024,Q4,AED
20241213,2024-12-13,13,12,December,Q4,2024,50,Friday,True,True,False,FY2024,Q4,AED
20241214,2024-12-14,14,12,December,Q4,2024,50,Saturday,True,True,False,FY2024,Q4,AED
20241215,2024-12-15,15,12,December,Q4,2024,50,Sunday,False,True,False,FY2024,Q4,AED
20241216,2024-12-16,16,12,December,Q4,2024,51,Monday,False,True,False,FY2024,Q4,AED
20241217,2024-12-17,17,12,December,Q4,2024,51,Tuesday,False,True,False,FY2024,Q4,AED
20241218,2024-12-18,18,12,December,Q4,2024,51,Wednesday,False,True,False,FY2024,Q4,AED
20241219,2024-12-19,19,12,December,Q4,2024,51,Thursday,False,True,False,FY2024,Q4,AED
20241220,2024-12-20,20,12,December,Q4,2024,51,Friday,True,True,False,FY2024,Q4,AED
20241221,2024-12-21,21,12,December,Q4,2024,51,Saturday,True,True,False,FY2024,Q4,AED
20241222,2024-12-22,22,12,December,Q4,2024,51,Sunday,False,True,False,FY2024,Q4,AED
20241223,2024-12-23,23,12,December,Q4,2024,52,Monday,False,True,False,FY2024,Q4,AED
20241224,2024-12-24,24,12,December,Q4,2024,52,Tuesday,False,True,False,FY2024,Q4,AED
20241225,2024-12-25,25,12,December,Q4,2024,52,Wednesday,False,True,False,FY2024,Q4,AED
20241226,2024-12-26,26,12,December,Q4,2024,52,Thursday,False,True,False,FY2024,Q4,AED
20241227,2024-12-27,27,12,December,Q4,2024,52,Friday,True,True,False,FY2024,Q4,AED
20241228,2024-12-28,28,12,December,Q4,2024,52,Saturday,True,True,False,FY2024,Q4,AED
20241229,2024-12-29,29,12,December,Q4,2024,52,Sunday,False,True,False,FY2024,Q4,AED
20241230,2024-12-30,30,12,December,Q4,2024,1,Monday,False,True,False,FY2024,Q4,AED
20241231,2024-12-31,31,12,December,Q4,2024,1,Tuesday,False,True,False,FY2024,Q4,AED
20250101,2025-01-01,1,1,January,Q1,2025,1,Wednesday,False,False,False,FY2025,Q1,AED
20250102,2025-01-02,2,1,January,Q1,2025,1,Thursday,False,False,False,FY2025,Q1,AED
20250103,2025-01-03,3,1,January,Q1,2025,1,Friday,True,False,False,FY2025,Q1,AED
20250104,2025-01-04,4,1,January,Q1,2025,1,Saturday,True,False,False,FY2025,Q1,AED
20250105,2025-01-05,5,1,January,Q1,2025,1,Sunday,False,False,False,FY2025,Q1,AED
20250106,2025-01-06,6,1,January,Q1,2025,2,Monday,False,False,False,FY2025,Q1,AED
20250107,2025-01-07,7,1,January,Q1,2025,2,Tuesday,False,False,False,FY2025,Q1,AED
20250108,2025-01-08,8,1,January,Q1,2025,2,Wednesday,False,False,False,FY2025,Q1,AED
20250109,2025-01-09,9,1,January,Q1,2025,2,Thursday,False,False,False,FY2025,Q1,AED
20250110,2025-01-10,10,1,January,Q1,2025,2,Friday,True,False,False,FY2025,Q1,AED
20250111,2025-01-11,11,1,January,Q1,2025,2,Saturday,True,False,False,FY2025,Q1,AED
20250112,2025-01-12,12,1,January,Q1,2025,2,Sunday,False,False,False,FY2025,Q1,AED
20250113,2025-01-13,13,1,January,Q1,2025,3,Monday,False,False,False,FY2025,Q1,AED
20250114,2025-01-14,14,1,January,Q1,2025,3,Tuesday,False,False,False,FY2025,Q1,AED
20250115,2025-01-15,15,1,January,Q1,2025,3,Wednesday,False,False,False,FY2025,Q1,AED
20250116,2025-01-16,16,1,January,Q1,2025,3,Thursday,False,False,False,FY2025,Q1,AED
20250117,2025-01-17,17,1,January,Q1,2025,3,Friday,True,False,False,FY2025,Q1,AED
20250118,2025-01-18,18,1,January,Q1,2025,3,Saturday,True,False,False,FY2025,Q1,AED
20250119,2025-01-19,19,1,January,Q1,2025,3,Sunday,False,False,False,FY2025,Q1,AED
20250120,2025-01-20,20,1,January,Q1,2025,4,Monday,False,False,False,FY2025,Q1,AED
20250121,2025-01-21,21,1,January,Q1,2025,4,Tuesday,False,False,False,FY2025,Q1,AED
20250122,2025-01-22,22,1,January,Q1,2025,4,Wednesday,False,False,False,FY2025,Q1,AED
20250123,2025-01-23,23,1,January,Q1,2025,4,Thursday,False,False,False,FY2025,Q1,AED
20250124,2025-01-24,24,1,January,Q1,2025,4,Friday,True,False,False,FY2025,Q1,AED
20250125,2025-01-25,25,1,January,Q1,2025,4,Saturday,True,False,False,FY2025,Q1,AED
20250126,2025-01-26,26,1,January,Q1,2025,4,Sunday,False,False,False,FY2025,Q1,AED
20250127,2025-01-27,27,1,January,Q1,2025,5,Monday,False,False,False,FY2025,Q1,AED
20250128,2025-01-28,28,1,January,Q1,2025,5,Tuesday,False,False,False,FY2025,Q1,AED
20250129,2025-01-29,29,1,January,Q1,2025,5,Wednesday,False,False,False,FY2025,Q1,AED
20250130,2025-01-30,30,1,January,Q1,2025,5,Thursday,False,False,False,FY2025,Q1,AED
20250131,2025-01-31,31,1,January,Q1,2025,5,Friday,True,False,False,FY2025,Q1,AED
20250201,2025-02-01,1,2,February,Q1,2025,5,Saturday,True,False,False,FY2025,Q1,AED
20250202,2025-02-02,2,2,February,Q1,2025,5,Sunday,False,False,False,FY2025,Q1,AED
20250203,2025-02-03,3,2,February,Q1,2025,6,Monday,False,False,False,FY2025,Q1,AED
20250204,2025-02-04,4,2,February,Q1,2025,6,Tuesday,False,False,False,FY2025,Q1,AED
20250205,2025-02-05,5,2,February,Q1,2025,6,Wednesday,False,False,False,FY2025,Q1,AED
20250206,2025-02-06,6,2,February,Q1,2025,6,Thursday,False,False,False,FY2025,Q1,AED
20250207,2025-02-07,7,2,February,Q1,2025,6,Friday,True,False,False,FY2025,Q1,AED
20250208,2025-02-08,8,2,February,Q1,2025,6,Saturday,True,False,False,FY2025,Q1,AED
20250209,2025-02-09,9,2,February,Q1,2025,6,Sunday,False,False,False,FY2025,Q1,AED
20250210,2025-02-10,10,2,February,Q1,2025,7,Monday,False,False,False,FY2025,Q1,AED
20250211,2025-02-11,11,2,February,Q1,2025,7,Tuesday,False,False,False,FY2025,Q1,AED
20250212,2025-02-12,12,2,February,Q1,2025,7,Wednesday,False,False,False,FY2025,Q1,AED
20250213,2025-02-13,13,2,February,Q1,2025,7,Thursday,False,False,False,FY2025,Q1,AED
20250214,2025-02-14,14,2,February,Q1,2025,7,Friday,True,True,False,FY2025,Q1,AED
20250215,2025-02-15,15,2,February,Q1,2025,7,Saturday,True,False,False,FY2025,Q1,AED
20250216,2025-02-16,16,2,February,Q1,2025,7,Sunday,False,False,False,FY2025,Q1,AED
20250217,2025-02-17,17,2,February,Q1,2025,8,Monday,False,False,False,FY2025,Q1,AED
20250218,2025-02-18,18,2,February,Q1,2025,8,Tuesday,False,False,False,FY2025,Q1,AED
20250219,2025-02-19,19,2,February,Q1,2025,8,Wednesday,False,False,False,FY2025,Q1,AED
20250220,2025-02-20,20,2,February,Q1,2025,8,Thursday,False,False,False,FY2025,Q1,AED
20250221,2025-02-21,21,2,February,Q1,2025,8,Friday,True,False,False,FY2025,Q1,AED
20250222,2025-02-22,22,2,February,Q1,2025,8,Saturday,True,False,False,FY2025,Q1,AED
20250223,2025-02-23,23,2,February,Q1,2025,8,Sunday,False,False,False,FY2025,Q1,AED
20250224,2025-02-24,24,2,February,Q1,2025,9,Monday,False,False,False,FY2025,Q1,AED
20250225,2025-02-25,25,2,February,Q1,2025,9,Tuesday,False,False,False,FY2025,Q1,AED
20250226,2025-02-26,26,2,February,Q1,2025,9,Wednesday,False,False,False,FY2025,Q1,AED
20250227,2025-02-27,27,2,February,Q1,2025,9,Thursday,False,False,False,FY2025,Q1,AED
20250228,2025-02-28,28,2,February,Q1,2025,9,Friday,True,False,False,FY2025,Q1,AED
20250301,2025-03-01,1,3,March,Q1,2025,9,Saturday,True,False,True,FY2025,Q1,AED
20250302,2025-03-02,2,3,March,Q1,2025,9,Sunday,False,False,True,FY2025,Q1,AED
20250303,2025-03-03,3,3,March,Q1,2025,10,Monday,False,False,True,FY2025,Q1,AED
20250304,2025-03-04,4,3,March,Q1,2025,10,Tuesday,False,False,True,FY2025,Q1,AED
20250305,2025-03-05,5,3,March,Q1,2025,10,Wednesday,False,False,True,FY2025,Q1,AED
20250306,2025-03-06,6,3,March,Q1,2025,10,Thursday,False,False,True,FY2025,Q1,AED
20250307,2025-03-07,7,3,March,Q1,2025,10,Friday,True,False,True,FY2025,Q1,AED
20250308,2025-03-08,8,3,March,Q1,2025,10,Saturday,True,False,True,FY2025,Q1,AED
20250309,2025-03-09,9,3,March,Q1,2025,10,Sunday,False,False,True,FY2025,Q1,AED
20250310,2025-03-10,10,3,March,Q1,2025,11,Monday,False,False,True,FY2025,Q1,AED
20250311,2025-03-11,11,3,March,Q1,2025,11,Tuesday,False,False,True,FY2025,Q1,AED
20250312,2025-03-12,12,3,March,Q1,2025,11,Wednesday,False,False,True,FY2025,Q1,AED
20250313,2025-03-13,13,3,March,Q1,2025,11,Thursday,False,False,True,FY2025,Q1,AED
20250314,2025-03-14,14,3,March,Q1,2025,11,Friday,True,False,True,FY2025,Q1,AED
20250315,2025-03-15,15,3,March,Q1,2025,11,Saturday,True,False,True,FY2025,Q1,AED
20250316,2025-03-16,16,3,March,Q1,2025,11,Sunday,False,False,True,FY2025,Q1,AED
20250317,2025-03-17,17,3,March,Q1,2025,12,Monday,False,False,True,FY2025,Q1,AED
20250318,2025-03-18,18,3,March,Q1,2025,12,Tuesday,False,False,True,FY2025,Q1,AED
20250319,2025-03-19,19,3,March,Q1,2025,12,Wednesday,False,False,True,FY2025,Q1,AED
20250320,2025-03-20,20,3,March,Q1,2025,12,Thursday,False,False,True,FY2025,Q1,AED
20250321,2025-03-21,21,3,March,Q1,2025,12,Friday,True,False,True,FY2025,Q1,AED
20250322,2025-03-22,22,3,March,Q1,2025,12,Saturday,True,False,True,FY2025,Q1,AED
20250323,2025-03-23,23,3,March,Q1,2025,12,Sunday,False,False,True,FY2025,Q1,AED
20250324,2025-03-24,24,3,March,Q1,2025,13,Monday,False,False,True,FY2025,Q1,AED
20250325,2025-03-25,25,3,March,Q1,2025,13,Tuesday,False,False,True,FY2025,Q1,AED
20250326,2025-03-26,26,3,March,Q1,2025,13,Wednesday,False,False,True,FY2025,Q1,AED
20250327,2025-03-27,27,3,March,Q1,2025,13,Thursday,False,False,True,FY2025,Q1,AED
20250328,2025-03-28,28,3,March,Q1,2025,13,Friday,True,False,True,FY2025,Q1,AED
20250329,2025-03-29,29,3,March,Q1,2025,13,Saturday,True,False,True,FY2025,Q1,AED
20250330,2025-03-30,30,3,March,Q1,2025,13,Sunday,False,True,False,FY2025,Q1,AED
20250331,2025-03-31,31,3,March,Q1,2025,14,Monday,False,True,False,FY2025,Q1,AED
20250401,2025-04-01,1,4,April,Q2,2025,14,Tuesday,False,True,False,FY2025,Q2,AED
20250402,2025-04-02,2,4,April,Q2,2025,14,Wednesday,False,True,False,FY2025,Q2,AED
20250403,2025-04-03,3,4,April,Q2,2025,14,Thursday,False,False,False,FY2025,Q2,AED
20250404,2025-04-04,4,4,April,Q2,2025,14,Friday,True,False,False,FY2025,Q2,AED
20250405,2025-04-05,5,4,April,Q2,2025,14,Saturday,True,False,False,FY2025,Q2,AED
20250406,2025-04-06,6,4,April,Q2,2025,14,Sunday,False,False,False,FY2025,Q2,AED
20250407,2025-04-07,7,4,April,Q2,2025,15,Monday,False,False,False,FY2025,Q2,AED
20250408,2025-04-08,8,4,April,Q2,2025,15,Tuesday,False,False,False,FY2025,Q2,AED
20250409,2025-04-09,9,4,April,Q2,2025,15,Wednesday,False,False,False,FY2025,Q2,AED
20250410,2025-04-10,10,4,April,Q2,2025,15,Thursday,False,False,False,FY2025,Q2,AED
20250411,2025-04-11,11,4,April,Q2,2025,15,Friday,True,False,False,FY2025,Q2,AED
20250412,2025-04-12,12,4,April,Q2,2025,15,Saturday,True,False,False,FY2025,Q2,AED
20250413,2025-04-13,13,4,April,Q2,2025,15,Sunday,False,False,False,FY2025,Q2,AED
20250414,2025-04-14,14,4,April,Q2,2025,16,Monday,False,False,False,FY2025,Q2,AED
20250415,2025-04-15,15,4,April,Q2,2025,16,Tuesday,False,False,False,FY2025,Q2,AED
20250416,2025-04-16,16,4,April,Q2,2025,16,Wednesday,False,False,False,FY2025,Q2,AED
20250417,2025-04-17,17,4,April,Q2,2025,16,Thursday,False,False,False,FY2025,Q2,AED
20250418,2025-04-18,18,4,April,Q2,2025,16,Friday,True,False,False,FY2025,Q2,AED
20250419,2025-04-19,19,4,April,Q2,2025,16,Saturday,True,False,False,FY2025,Q2,AED
20250420,2025-04-20,20,4,April,Q2,2025,16,Sunday,False,False,False,FY2025,Q2,AED
20250421,2025-04-21,21,4,April,Q2,2025,17,Monday,False,False,False,FY2025,Q2,AED
20250422,2025-04-22,22,4,April,Q2,2025,17,Tuesday,False,False,False,FY2025,Q2,AED
20250423,2025-04-23,23,4,April,Q2,2025,17,Wednesday,False,False,False,FY2025,Q2,AED
20250424,2025-04-24,24,4,April,Q2,2025,17,Thursday,False,False,False,FY2025,Q2,AED
20250425,2025-04-25,25,4,April,Q2,2025,17,Friday,True,False,False,FY2025,Q2,AED
20250426,2025-04-26,26,4,April,Q2,2025,17,Saturday,True,False,False,FY2025,Q2,AED
20250427,2025-04-27,27,4,April,Q2,2025,17,Sunday,False,False,False,FY2025,Q2,AED
20250428,2025-04-28,28,4,April,Q2,2025,18,Monday,False,False,False,FY2025,Q2,AED
20250429,2025-04-29,29,4,April,Q2,2025,18,Tuesday,False,False,False,FY2025,Q2,AED
20250430,2025-04-30,30,4,April,Q2,2025,18,Wednesday,False,False,False,FY2025,Q2,AED
20250501,2025-05-01,1,5,May,Q2,2025,18,Thursday,False,False,False,FY2025,Q2,AED
20250502,2025-05-02,2,5,May,Q2,2025,18,Friday,True,False,False,FY2025,Q2,AED
20250503,2025-05-03,3,5,May,Q2,2025,18,Saturday,True,False,False,FY2025,Q2,AED
20250504,2025-05-04,4,5,May,Q2,2025,18,Sunday,False,False,False,FY2025,Q2,AED
20250505,2025-05-05,5,5,May,Q2,2025,19,Monday,False,False,False,FY2025,Q2,AED
20250506,2025-05-06,6,5,May,Q2,2025,19,Tuesday,False,False,False,FY2025,Q2,AED
20250507,2025-05-07,7,5,May,Q2,2025,19,Wednesday,False,False,False,FY2025,Q2,AED
20250508,2025-05-08,8,5,May,Q2,2025,19,Thursday,False,False,False,FY2025,Q2,AED
20250509,2025-05-09,9,5,May,Q2,2025,19,Friday,True,False,False,FY2025,Q2,AED
20250510,2025-05-10,10,5,May,Q2,2025,19,Saturday,True,False,False,FY2025,Q2,AED
20250511,2025-05-11,11,5,May,Q2,2025,19,Sunday,False,False,False,FY2025,Q2,AED
20250512,2025-05-12,12,5,May,Q2,2025,20,Monday,False,False,False,FY2025,Q2,AED
20250513,2025-05-13,13,5,May,Q2,2025,20,Tuesday,False,False,False,FY2025,Q2,AED
20250514,2025-05-14,14,5,May,Q2,2025,20,Wednesday,False,False,False,FY2025,Q2,AED
20250515,2025-05-15,15,5,May,Q2,2025,20,Thursday,False,False,False,FY2025,Q2,AED
20250516,2025-05-16,16,5,May,Q2,2025,20,Friday,True,False,False,FY2025,Q2,AED
20250517,2025-05-17,17,5,May,Q2,2025,20,Saturday,True,False,False,FY2025,Q2,AED
20250518,2025-05-18,18,5,May,Q2,2025,20,Sunday,False,False,False,FY2025,Q2,AED
20250519,2025-05-19,19,5,May,Q2,2025,21,Monday,False,False,False,FY2025,Q2,AED
20250520,2025-05-20,20,5,May,Q2,2025,21,Tuesday,False,False,False,FY2025,Q2,AED
20250521,2025-05-21,21,5,May,Q2,2025,21,Wednesday,False,False,False,FY2025,Q2,AED
20250522,2025-05-22,22,5,May,Q2,2025,21,Thursday,False,False,False,FY2025,Q2,AED
20250523,2025-05-23,23,5,May,Q2,2025,21,Friday,True,False,False,FY2025,Q2,AED
20250524,2025-05-24,24,5,May,Q2,2025,21,Saturday,True,False,False,FY2025,Q2,AED
20250525,2025-05-25,25,5,May,Q2,2025,21,Sunday,False,False,False,FY2025,Q2,AED
20250526,2025-05-26,26,5,May,Q2,2025,22,Monday,False,False,False,FY2025,Q2,AED
20250527,2025-05-27,27,5,May,Q2,2025,22,Tuesday,False,False,False,FY2025,Q2,AED
20250528,2025-05-28,28,5,May,Q2,2025,22,Wednesday,False,False,False,FY2025,Q2,AED
20250529,2025-05-29,29,5,May,Q2,2025,22,Thursday,False,False,False,FY2025,Q2,AED
20250530,2025-05-30,30,5,May,Q2,2025,22,Friday,True,False,False,FY2025,Q2,AED
20250531,2025-05-31,31,5,May,Q2,2025,22,Saturday,True,False,False,FY2025,Q2,AED
20250601,2025-06-01,1,6,June,Q2,2025,22,Sunday,False,False,False,FY2025,Q2,AED
20250602,2025-06-02,2,6,June,Q2,2025,23,Monday,False,False,False,FY2025,Q2,AED
20250603,2025-06-03,3,6,June,Q2,2025,23,Tuesday,False,False,False,FY2025,Q2,AED
20250604,2025-06-04,4,6,June,Q2,2025,23,Wednesday,False,False,False,FY2025,Q2,AED
20250605,2025-06-05,5,6,June,Q2,2025,23,Thursday,False,False,False,FY2025,Q2,AED
20250606,2025-06-06,6,6,June,Q2,2025,23,Friday,True,True,False,FY2025,Q2,AED
20250607,2025-06-07,7,6,June,Q2,2025,23,Saturday,True,True,False,FY2025,Q2,AED
20250608,2025-06-08,8,6,June,Q2,2025,23,Sunday,False,True,False,FY2025,Q2,AED
20250609,2025-06-09,9,6,June,Q2,2025,24,Monday,False,True,False,FY2025,Q2,AED
20250610,2025-06-10,10,6,June,Q2,2025,24,Tuesday,False,False,False,FY2025,Q2,AED
20250611,2025-06-11,11,6,June,Q2,2025,24,Wednesday,False,False,False,FY2025,Q2,AED
20250612,2025-06-12,12,6,June,Q2,2025,24,Thursday,False,False,False,FY2025,Q2,AED
20250613,2025-06-13,13,6,June,Q2,2025,24,Friday,True,False,False,FY2025,Q2,AED
20250614,2025-06-14,14,6,June,Q2,2025,24,Saturday,True,False,False,FY2025,Q2,AED
20250615,2025-06-15,15,6,June,Q2,2025,24,Sunday,False,False,False,FY2025,Q2,AED
20250616,2025-06-16,16,6,June,Q2,2025,25,Monday,False,False,False,FY2025,Q2,AED
20250617,2025-06-17,17,6,June,Q2,2025,25,Tuesday,False,False,False,FY2025,Q2,AED
20250618,2025-06-18,18,6,June,Q2,2025,25,Wednesday,False,False,False,FY2025,Q2,AED
20250619,2025-06-19,19,6,June,Q2,2025,25,Thursday,False,False,False,FY2025,Q2,AED
20250620,2025-06-20,20,6,June,Q2,2025,25,Friday,True,False,False,FY2025,Q2,AED
20250621,2025-06-21,21,6,June,Q2,2025,25,Saturday,True,False,False,FY2025,Q2,AED
20250622,2025-06-22,22,6,June,Q2,2025,25,Sunday,False,False,False,FY2025,Q2,AED
20250623,2025-06-23,23,6,June,Q2,2025,26,Monday,False,False,False,FY2025,Q2,AED
20250624,2025-06-24,24,6,June,Q2,2025,26,Tuesday,False,False,False,FY2025,Q2,AED
20250625,2025-06-25,25,6,June,Q2,2025,26,Wednesday,False,False,False,FY2025,Q2,AED
20250626,2025-06-26,26,6,June,Q2,2025,26,Thursday,False,False,False,FY2025,Q2,AED
20250627,2025-06-27,27,6,June,Q2,2025,26,Friday,True,False,False,FY2025,Q2,AED
20250628,2025-06-28,28,6,June,Q2,2025,26,Saturday,True,False,False,FY2025,Q2,AED
20250629,2025-06-29,29,6,June,Q2,2025,26,Sunday,False,False,False,FY2025,Q2,AED
20250630,2025-06-30,30,6,June,Q2,2025,27,Monday,False,False,False,FY2025,Q2,AED
20250701,2025-07-01,1,7,July,Q3,2025,27,Tuesday,False,False,False,FY2025,Q3,AED
20250702,2025-07-02,2,7,July,Q3,2025,27,Wednesday,False,False,False,FY2025,Q3,AED
20250703,2025-07-03,3,7,July,Q3,2025,27,Thursday,False,False,False,FY2025,Q3,AED
20250704,2025-07-04,4,7,July,Q3,2025,27,Friday,True,False,False,FY2025,Q3,AED
20250705,2025-07-05,5,7,July,Q3,2025,27,Saturday,True,False,False,FY2025,Q3,AED
20250706,2025-07-06,6,7,July,Q3,2025,27,Sunday,False,False,False,FY2025,Q3,AED
20250707,2025-07-07,7,7,July,Q3,2025,28,Monday,False,False,False,FY2025,Q3,AED
20250708,2025-07-08,8,7,July,Q3,2025,28,Tuesday,False,False,False,FY2025,Q3,AED
20250709,2025-07-09,9,7,July,Q3,2025,28,Wednesday,False,False,False,FY2025,Q3,AED
20250710,2025-07-10,10,7,July,Q3,2025,28,Thursday,False,False,False,FY2025,Q3,AED
20250711,2025-07-11,11,7,July,Q3,2025,28,Friday,True,False,False,FY2025,Q3,AED
20250712,2025-07-12,12,7,July,Q3,2025,28,Saturday,True,False,False,FY2025,Q3,AED
20250713,2025-07-13,13,7,July,Q3,2025,28,Sunday,False,False,False,FY2025,Q3,AED
20250714,2025-07-14,14,7,July,Q3,2025,29,Monday,False,False,False,FY2025,Q3,AED
20250715,2025-07-15,15,7,July,Q3,2025,29,Tuesday,False,False,False,FY2025,Q3,AED
20250716,2025-07-16,16,7,July,Q3,2025,29,Wednesday,False,False,False,FY2025,Q3,AED
20250717,2025-07-17,17,7,July,Q3,2025,29,Thursday,False,False,False,FY2025,Q3,AED
20250718,2025-07-18,18,7,July,Q3,2025,29,Friday,True,False,False,FY2025,Q3,AED
20250719,2025-07-19,19,7,July,Q3,2025,29,Saturday,True,False,False,FY2025,Q3,AED
20250720,2025-07-20,20,7,July,Q3,2025,29,Sunday,False,False,False,FY2025,Q3,AED
20250721,2025-07-21,21,7,July,Q3,2025,30,Monday,False,False,False,FY2025,Q3,AED
20250722,2025-07-22,22,7,July,Q3,2025,30,Tuesday,False,False,False,FY2025,Q3,AED
20250723,2025-07-23,23,7,July,Q3,2025,30,Wednesday,False,False,False,FY2025,Q3,AED
20250724,2025-07-24,24,7,July,Q3,2025,30,Thursday,False,False,False,FY2025,Q3,AED
20250725,2025-07-25,25,7,July,Q3,2025,30,Friday,True,False,False,FY2025,Q3,AED
20250726,2025-07-26,26,7,July,Q3,2025,30,Saturday,True,False,False,FY2025,Q3,AED
20250727,2025-07-27,27,7,July,Q3,2025,30,Sunday,False,False,False,FY2025,Q3,AED
20250728,2025-07-28,28,7,July,Q3,2025,31,Monday,False,False,False,FY2025,Q3,AED
20250729,2025-07-29,29,7,July,Q3,2025,31,Tuesday,False,False,False,FY2025,Q3,AED
20250730,2025-07-30,30,7,July,Q3,2025,31,Wednesday,False,False,False,FY2025,Q3,AED
20250731,2025-07-31,31,7,July,Q3,2025,31,Thursday,False,False,False,FY2025,Q3,AED
20250801,2025-08-01,1,8,August,Q3,2025,31,Friday,True,False,False,FY2025,Q3,AED
20250802,2025-08-02,2,8,August,Q3,2025,31,Saturday,True,False,False,FY2025,Q3,AED
20250803,2025-08-03,3,8,August,Q3,2025,31,Sunday,False,False,False,FY2025,Q3,AED
20250804,2025-08-04,4,8,August,Q3,2025,32,Monday,False,False,False,FY2025,Q3,AED
20250805,2025-08-05,5,8,August,Q3,2025,32,Tuesday,False,False,False,FY2025,Q3,AED
20250806,2025-08-06,6,8,August,Q3,2025,32,Wednesday,False,False,False,FY2025,Q3,AED
20250807,2025-08-07,7,8,August,Q3,2025,32,Thursday,False,False,False,FY2025,Q3,AED
20250808,2025-08-08,8,8,August,Q3,2025,32,Friday,True,False,False,FY2025,Q3,AED
20250809,2025-08-09,9,8,August,Q3,2025,32,Saturday,True,False,False,FY2025,Q3,AED
20250810,2025-08-10,10,8,August,Q3,2025,32,Sunday,False,False,False,FY2025,Q3,AED
20250811,2025-08-11,11,8,August,Q3,2025,33,Monday,False,False,False,FY2025,Q3,AED
20250812,2025-08-12,12,8,August,Q3,2025,33,Tuesday,False,False,False,FY2025,Q3,AED
20250813,2025-08-13,13,8,August,Q3,2025,33,Wednesday,False,False,False,FY2025,Q3,AED
20250814,2025-08-14,14,8,August,Q3,2025,33,Thursday,False,False,False,FY2025,Q3,AED
20250815,2025-08-15,15,8,August,Q3,2025,33,Friday,True,False,False,FY2025,Q3,AED
20250816,2025-08-16,16,8,August,Q3,2025,33,Saturday,True,False,False,FY2025,Q3,AED
20250817,2025-08-17,17,8,August,Q3,2025,33,Sunday,False,False,False,FY2025,Q3,AED
20250818,2025-08-18,18,8,August,Q3,2025,34,Monday,False,False,False,FY2025,Q3,AED
20250819,2025-08-19,19,8,August,Q3,2025,34,Tuesday,False,False,False,FY2025,Q3,AED
20250820,2025-08-20,20,8,August,Q3,2025,34,Wednesday,False,False,False,FY2025,Q3,AED
20250821,2025-08-21,21,8,August,Q3,2025,34,Thursday,False,False,False,FY2025,Q3,AED
20250822,2025-08-22,22,8,August,Q3,2025,34,Friday,True,False,False,FY2025,Q3,AED
20250823,2025-08-23,23,8,August,Q3,2025,34,Saturday,True,False,False,FY2025,Q3,AED
20250824,2025-08-24,24,8,August,Q3,2025,34,Sunday,False,False,False,FY2025,Q3,AED
20250825,2025-08-25,25,8,August,Q3,2025,35,Monday,False,False,False,FY2025,Q3,AED
20250826,2025-08-26,26,8,August,Q3,2025,35,Tuesday,False,False,False,FY2025,Q3,AED
20250827,2025-08-27,27,8,August,Q3,2025,35,Wednesday,False,False,False,FY2025,Q3,AED
20250828,2025-08-28,28,8,August,Q3,2025,35,Thursday,False,False,False,FY2025,Q3,AED
20250829,2025-08-29,29,8,August,Q3,2025,35,Friday,True,False,False,FY2025,Q3,AED
